FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
6496,2345,2030,COS,LAX
982,1440,1210,PHX,MSP
3965,1259,1037,SDF,ORD
262,1253,940,DEN,SNA
5161,1324,1205,MCI,DTW
1626,2013,1810,ATL,FLL
4914,1505,1305,STL,HOU
4295,1655,1140,DAL,OAK
4990,1646,1513,IAH,CVG
1976,905,635,MCO,PIT
4173,1649,1448,IAH,BHM
2783,1435,1010,IND,DEN
2266,1949,1815,DEN,ATL
1695,832,730,MIA,MCO
993,2110,1727,SLC,BOS
3345,1600,1335,PHX,ATL
410,2305,2055,CMH,BNA
2466,754,600,SLC,DFW
2233,1409,1315,MSP,IND
1897,2332,2230,ATL,CLT
5563,1907,1715,DEN,BOI
6070,1246,1141,DEN,XNA
687,1605,1500,ELP,PHX
1927,1719,1530,CLT,PHL
3093,1320,1126,ORD,TUL
2211,841,625,ATL,GRR
1084,1455,845,ORD,LAX
1272,927,810,MCI,ATL
5730,1605,1427,IAD,PVD
4571,925,740,MSP,MOT
4765,905,710,GRR,ORD
4649,1630,1437,EWR,CLT
1406,1357,849,IAH,SNA
1345,2228,2030,DTW,ATL
1136,1800,1611,ATL,RSW
3739,1530,1200,DEN,SEA
1883,1950,1720,MCO,PIT
3632,957,815,HSV,DFW
312,1647,1438,ACY,MCO
1141,955,800,DFW,STL
4969,1724,1512,AMA,DEN
2563,1918,1629,SLC,SNA
1121,1315,1035,CLE,RSW
380,1335,1035,LGA,ORD
1059,1803,1623,PHL,BOS
5524,1020,920,DEN,ASE
416,2359,1600,JFK,LAX
1043,2254,1455,IAD,SFO
1578,940,810,DEN,ATL
2224,1655,1105,DTW,PHX
5344,2246,2111,DLH,ORD
943,1730,1400,TPA,PVD
1138,1425,1246,ATL,IND
2207,1646,1405,LAS,MIA
563,1925,1758,ORD,PHL
3479,1800,1610,PDX,PHX
5918,1840,1720,ORD,CHS
4618,1613,1409,SLC,SAT
1495,1551,1345,ATL,BWI
745,1420,1235,PHX,DEN
201,1840,1450,GUM,HNL
4210,2051,1900,BNA,IAH
1440,1204,800,DFW,JAC
1336,925,610,DFW,PHX
2855,1420,1305,ORD,SYR
764,1740,945,DCA,PDX
7403,1635,1536,HIB,MSP
1061,2151,1909,LAX,MCO
188,2000,1805,DFW,RSW
3220,1400,1238,ORD,BWI
4214,1404,1242,DCA,CLE
39,1705,1600,HOU,DAL
5617,1627,1435,PHX,IAH
383,1555,1259,MCO,JFK
4233,1140,1035,BUF,BWI
1100,1415,1101,DFW,LGA
3356,1645,1455,ORD,MEM
6260,1807,1635,SAN,SFO
342,2119,1900,SFO,IAH
3258,2119,1810,CVG,DFW
1120,1630,1415,PHX,SNA
55,1040,920,IAH,ATL
4387,1220,1051,IAH,LBB
1585,2125,1817,MCO,LGA
1157,1055,905,LIT,MDW
1399,1718,1650,RNO,SLC
1412,1210,715,DFW,ONT
4623,1049,1000,PDX,SEA
1826,1130,935,STL,EWR
343,1820,1640,PDX,OAK
2028,1855,1750,RIC,CLT
2054,1206,1015,CLT,DTW
5268,648,555,DEN,COS
4158,1603,1354,CLE,BOS
1891,2240,2045,PHX,DEN
558,2305,1955,DEN,SAN
218,1555,1035,AUS,SFO
1843,1459,1300,CLT,LGA
5305,1512,1400,LGA,SYR
496,2200,1916,PHX,SMF
1971,2059,1740,CLT,IAH
1197,2110,2040,LAX,TUS
2953,1845,1550,SAN,BWI
789,2127,1825,SEA,MSY
1539,2112,1343,IAD,LAS
1136,1415,1155,TUS,LAX
582,2220,2100,HOU,ATL
765,1450,1140,DAL,LGA
5404,1653,1611,BTR,ATL
468,737,520,SFO,SEA
963,1200,935,MSY,MDW
5027,1401,1200,LGA,SAV
3459,2037,1755,MIA,PNS
4534,1129,1012,ATW,MSP
476,1803,1505,JFK,FLL
529,1304,1228,HNL,OGG
1977,1124,940,IND,CLT
738,1915,1755,RNO,LAS
376,2020,1745,DAL,BWI
4441,1840,1622,DFW,CLE
1543,1200,950,ALB,ATL
533,2235,1955,SEA,PSP
103,1850,1600,ANC,SEA
1902,1734,1420,PBI,LGA
4811,848,635,CVG,BNA
5444,1515,1410,BHM,DTW
567,2015,1805,DEN,TPA
5086,1400,1225,DCA,DTW
194,1850,1813,OGG,HNL
2698,1605,1310,FLL,PHL
515,2327,2254,HNL,OGG
2951,1820,1420,FLL,MDW
1451,1732,1415,MIA,JFK
178,935,715,LAS,BNA
316,1615,1323,DFW,DEN
1002,1340,1227,DFW,IAH
1043,1143,756,PHX,EWR
979,1619,1515,TRI,ATL
794,2317,1959,DEN,PDX
2199,2120,2020,LAS,DEN
1958,1119,850,PBI,DCA
205,2250,2015,LAX,MCO
1366,1610,1420,DFW,TPA
850,1041,750,CLT,STL
4095,2055,1956,CRP,IAH
737,2105,1835,DAL,DCA
369,1820,1325,DFW,SAN
1700,1525,1455,LAX,PHX
3373,1756,1705,CLL,DFW
3488,2003,1755,BUR,PDX
1499,2244,1940,RSW,DTW
1080,940,715,LAS,SEA
880,1930,1810,LAX,SJC
4095,800,700,IAH,AEX
3262,1449,1245,JFK,IND
1947,2037,1755,FLL,DCA
1122,1645,1555,BNA,TPA
1376,2231,2055,OMA,ATL
717,1153,1042,JFK,BOS
2577,1524,1310,LAX,EUG
4922,825,600,LAS,RDU
3386,1412,1320,CLL,DFW
690,1920,1730,MSY,STL
3199,1650,1505,GSO,LGA
5401,1044,935,ATL,CAE
1426,2140,1835,BOS,ORD
7377,1307,1145,SLC,BTM
4190,1455,1317,IAH,TUL
2204,1924,1555,MCO,DFW
498,1200,920,SLC,OAK
4855,2359,2002,IAH,SLC
7420,1424,1305,MSP,IMT
143,1105,830,PHX,STL
1225,2334,1556,LAX,HNL
848,1959,1800,DEN,MSY
324,1842,1055,IAD,LAX
398,1659,1428,LGA,MCO
1392,1512,1405,DFW,SAT
1769,2133,1959,MCI,CLT
5554,2150,2010,FSD,ATL
1808,1435,1115,TPA,LGA
885,1225,855,OGG,SJC
354,1205,933,JFK,PBI
1095,1945,1450,DFW,ONT
4646,801,600,EWR,CHS
2210,1222,805,HNL,SEA
515,1425,1351,ORD,CLE
507,1214,1000,PHX,SNA
423,1953,1624,SFO,EWR
1448,2342,2155,LGA,DTW
715,1814,1609,JAX,DCA
910,1355,1225,LAS,SFO
715,1512,957,BWI,DEN
3229,2008,1825,XNA,ORD
1014,1514,1245,ORD,MIA
1638,2220,1950,DCA,MIA
1624,1034,719,DFW,PHX
5257,735,540,ATL,DHN
5565,1734,1615,OAJ,ATL
329,2359,2047,RSW,JFK
865,2356,2020,RSW,BOS
703,2019,1520,SJU,JFK
1703,2340,1900,BOS,IAH
27,1949,1850,LAS,DFW
355,1640,1345,IAH,PHL
2030,1500,1345,PIT,PHL
1819,1650,1433,MSP,LGA
4950,844,700,MDW,MSP
5736,1140,1015,IAD,LGA
5413,1753,1657,ORD,MKE
1178,2330,1955,SJU,FLL
380,924,600,LAX,EWR
4090,1655,1433,IAH,BNA
1934,1050,845,DCA,MCO
917,1605,1330,GSP,MDW
4091,2122,1922,EWR,IND
619,2027,1830,IAH,FLL
1124,1550,1310,BWI,BNA
5378,2220,2100,PAH,ORD
2938,2233,1925,FWA,DFW
5603,1451,1315,LAS,SFO
413,2025,1655,LAX,JFK
453,1629,1444,DEN,PHX
2423,1605,1245,CMH,DFW
7382,752,600,SLC,CPR
1704,855,715,BNA,DAL
1735,1318,1125,LAS,CLT
2863,1640,1615,ORD,DTW
456,944,809,LAX,DEN
2805,1250,1030,CAK,MCO
6250,2017,1943,DEN,LNK
1171,1936,1753,RSW,ATL
1074,2200,1945,ORD,FLL
6480,1028,934,DEN,FSD
402,1555,1500,TUL,DAL
1536,1455,845,ORD,LAX
820,1832,1255,MSP,SNA
3573,1150,1015,OKC,STL
1876,2024,1755,MCO,DCA
685,1030,800,SEA,DFW
1741,1223,1120,PDX,SLC
430,1355,1020,MCO,MDW
3199,1857,1715,LGA,GSO
3256,1143,955,FAR,ORD
406,2128,1550,LGA,DEN
656,1853,1615,SYR,MCO
1640,1256,1050,DTW,ATL
1479,1029,830,DFW,CLT
5905,2303,2105,LAN,ORD
60,2135,1755,MIA,DFW
1439,1305,1100,ATL,DCA
1151,1405,1300,DEN,DFW
162,810,2359,JFK,SMF
1285,1131,845,IAD,ORD
806,1836,1705,BOS,IAD
6415,1629,1441,DEN,GTF
343,1820,1640,PDX,OAK
706,28,2145,EWR,FLL
454,1344,840,STT,JFK
4701,1510,1330,BNA,LGA
1237,1318,1001,RSW,DTW
5397,1955,1747,ATL,MDT
2293,1054,900,SFO,DFW
3114,1401,1145,DTW,ORD
4537,1055,807,LAX,GEG
1637,1115,755,DFW,BDL
1071,2340,2040,ATL,DAL
1836,839,720,ATL,CHS
1385,2353,1920,SJU,ATL
159,759,620,PHL,BOS
166,2238,1940,MSN,DEN
3,1207,714,SJU,JFK
1201,1655,1420,ORD,AUS
4670,1116,900,OKC,MSP
4107,1050,918,PNS,IAH
2638,2245,1935,DEN,LAX
38,1820,1705,AMA,DAL
150,1234,1050,DCA,ATL
5375,2357,2257,SBP,LAX
205,641,609,HNL,OGG
331,2255,2110,DCA,ATL
4653,2007,1830,IAH,MOB
1221,2353,2118,MCO,ILG
1745,1553,810,IAD,LAX
1083,2058,1812,SFO,ORD
1156,1125,850,SFO,ATL
1717,1852,1719,MSP,ORD
38,1425,1325,HOU,HRL
1145,1854,1725,SFO,LAX
5346,1042,956,CLD,LAX
5465,2356,2318,DVL,JMS
4760,1839,1655,SDF,IAD
5982,1520,1340,ORD,SGF
1083,1248,1150,AUS,DFW
4865,1636,1535,BTR,IAH
1701,1039,729,FLL,EWR
1101,1008,650,MIA,JFK
358,1940,1635,LGA,ORD
2477,2000,1835,LAX,DFW
5997,1436,1401,DEN,LBB
35,2214,1830,SEA,FLL
2524,2025,1930,SHV,DFW
425,1645,1200,SJU,JFK
6352,2230,1925,TUS,SFO
4069,1015,805,DAL,BNA
954,2245,2125,SJC,LAS
4461,2030,1901,IAH,LIT
180,1421,1130,LGA,FLL
3320,1002,915,DFW,LAW
948,2210,2050,LAX,SFO
133,1219,830,SFO,BOS
4908,1728,1614,GSO,ATL
1808,1050,1025,BUR,PHX
1014,927,600,IAH,DEN
1960,835,655,CLT,TPA
315,805,605,DEN,BNA
3458,913,820,MLI,ORD
303,744,600,ORD,LGA
1041,1420,1105,CLT,DFW
2185,1621,1500,DCA,LGA
434,1540,1400,MEM,BWI
1927,2045,1935,LBB,AUS
403,1245,1030,BWI,TPA
794,2317,1959,DEN,PDX
4547,1317,1215,SBN,DTW
371,1510,1355,SMF,BUR
3697,1215,1020,DFW,GPT
333,1020,942,LIH,HNL
4369,1701,1458,IAH,VPS
135,320,25,ANC,SEA
2514,844,750,OKC,DFW
524,2359,1550,JFK,LAX
2779,1005,600,FLL,MDW
3305,1335,1050,HOU,ELP
5962,1440,1324,IAH,BRO
910,2029,1708,ORD,DEN
408,2312,1959,DEN,LAX
548,1049,810,PSP,SEA
1199,939,829,BOS,EWR
4447,1455,1318,IAH,XNA
2214,2318,2120,ATL,MIA
1961,1022,700,CLT,IAH
2080,2150,2010,PHX,SLC
3323,1950,1815,LAX,SFO
1872,1330,1205,SAN,DEN
292,1100,855,TUS,DEN
2625,1800,1539,TUS,LAX
2942,20,2220,DAY,ORD
3227,1835,1655,ORD,SGF
3939,910,750,SMF,ONT
6171,1207,1106,GUC,DEN
2166,1809,1535,LGA,MCO
632,1555,1325,CAK,RSW
4652,1249,1115,ASE,MSP
2953,2105,1930,RNO,SAN
242,2036,1946,ITO,HNL
880,1619,1403,SLC,STL
255,1405,1100,PVD,FLL
3745,945,730,PHX,SAN
7384,2209,2050,CPR,SLC
892,2359,1630,SAN,HNL
752,1533,1010,MCI,SEA
1207,1317,1145,MSO,SLC
806,602,25,MSP,SFO
1140,455,2155,CLE,LAS
5235,837,741,AUS,IAH
164,1338,1102,JFK,SRQ
310,740,604,DFW,MFE
766,1540,1200,SFO,JFK
530,1144,830,MDW,DEN
3585,2045,2018,ORD,CMH
156,1945,1655,AUS,DCA
1281,24,2159,IAH,IAD
1845,2205,1950,LAX,DTW
2645,1845,1549,JFK,RSW
584,845,700,BWI,BOS
3206,2240,2110,PDX,SMF
733,1331,1103,LAX,ORD
4914,1936,1655,ATL,FSM
382,1625,1523,DFW,OKC
1816,1535,1045,ATL,DEN
42,2155,1450,SFO,OGG
2384,1500,1346,LAS,LAX
436,1540,1330,LAX,PDX
1636,1810,1703,DFW,AUS
2232,1105,1025,DEN,OMA
3499,2137,1840,TLH,DFW
4860,1338,955,LFT,DEN
4909,1349,1215,BOS,RIC
1237,857,745,ATL,SAV
4883,900,745,ATL,CAE
696,1700,1600,GEG,SEA
535,1500,1355,ELP,PHX
4498,1651,1525,BIL,SLC
1810,2115,1815,ATL,DFW
5328,1015,905,TLH,ATL
3676,1555,1445,RDU,BWI
664,824,2345,PHX,KOA
4098,957,859,AEX,IAH
2186,1723,1600,LGA,DCA
205,1450,1310,OAK,LAS
162,759,2348,JFK,SMF
1705,1535,1400,PHX,SLC
2625,1909,1833,LAX,TUS
1968,2050,1940,LAS,SAN
4425,5,2125,BWI,BNA
1741,1025,820,SLC,CVG
2,2015,1700,SFO,DCA
1621,1737,1450,TPA,DTW
543,1840,1805,HNL,OGG
1263,2134,1430,SFO,KOA
6018,2317,1941,BNA,DEN
3,1555,1230,LAX,JFK
5317,1530,1402,ATL,LEX
4458,841,715,CVG,GRR
769,857,805,LAS,DEN
5466,1128,740,DTW,IAH
1711,1644,1345,IAH,EWR
4475,1627,1430,ISN,MSP
1988,627,2255,DTW,SFO
2187,1630,1400,SAN,MDW
5030,1325,1214,GNV,ATL
680,1903,1803,MSY,IAH
115,851,105,MIA,LAX
2062,657,520,CLT,MCO
4960,750,640,DTW,CAK
721,925,600,PBI,BOS
795,1220,1030,GRR,BWI
805,838,650,SMF,SEA
1169,1105,800,LAX,MIA
5185,1910,1803,DEN,GJT
4435,1021,845,LBB,IAH
3267,2205,1734,SDF,DEN
1297,1428,1258,SRQ,ATL
2518,2031,1915,BTR,DFW
1997,1310,1005,RSW,PHL
1274,1210,1029,JFK,CHS
1110,1620,1400,MCO,CLE
3621,2300,2147,DCA,JFK
768,1630,1405,PHL,MCO
344,2324,2105,CLE,ORD
1707,1010,745,CLT,BNA
239,1425,1047,RSW,BOS
717,1912,1725,CLT,PHL
1513,2058,1856,DTW,ATL
1261,935,740,BWI,JAX
3236,1905,1430,AUS,LAS
906,1824,1505,IAH,DEN
2215,1050,845,DFW,DTW
4658,818,705,MSP,MSN
1034,1944,1735,MCO,SJU
803,2000,1820,DEN,MEM
1103,144,2055,SJU,JFK
1237,1818,1555,DTW,BOS
349,1804,1241,TPA,DEN
3118,1628,1350,MDT,ORD
770,1228,735,SJU,PHL
4284,2120,2005,HOU,MSY
448,1925,1655,LAX,SEA
487,1848,1120,CLT,SAN
1913,1808,1245,MSP,PSP
285,1919,1748,SAN,IAH
7402,1511,1350,DTW,ESC
793,1017,740,TPA,CLE
532,935,635,TPA,BUF
1199,850,730,ORD,STL
1941,1008,650,ATL,MHT
2170,900,700,DEN,TUS
1626,620,100,DFW,SFO
1588,945,715,DAL,BWI
2829,1040,845,DEN,BNA
1797,1220,1100,MSY,DAL
4739,740,617,LAX,SJC
7371,1227,1115,BJI,MSP
406,1425,1245,STL,MSY
3134,1350,1110,DCA,BNA
103,725,505,MYR,BOS
1023,1135,835,SFO,MDW
1765,1515,1345,CLT,DCA
2350,1008,809,JFK,DTW
2640,1301,1100,ORD,ICT
4278,1300,1005,MSP,DEN
1329,1645,1440,IAD,MCO
2943,1010,720,FLL,BWI
4618,2159,1900,JAX,IAH
255,1405,1100,PVD,FLL
1297,1600,1315,MCI,ABQ
3391,2137,1938,CMH,LGA
5195,1140,1015,SFO,SNA
1297,913,600,MIA,LGA
1487,1055,850,DFW,OMA
1158,2145,2045,LAS,LAX
770,1350,1036,IAH,EWR
847,1805,1520,BOI,LAS
548,1044,810,PSP,SEA
1108,850,630,MCO,CLE
6532,1246,1110,BUR,DEN
4194,2306,2059,CHS,EWR
1709,30,2206,MCO,IAD
4969,711,600,ORD,DCA
1742,1643,915,CLT,LAX
736,1432,601,EWR,SFO
854,1435,700,DTW,SFO
494,705,600,LAX,LAS
4475,740,600,SLC,PHX
376,1300,1133,DFW,IND
5422,835,600,ATL,BMI
2190,1922,1800,LGA,DCA
3071,2020,1810,DFW,GSO
328,1850,1605,DCA,MDW
4286,1043,832,IAH,MCI
95,715,140,ATL,SLC
1999,2039,1630,MSP,PHX
2819,2010,1835,STL,DAL
484,2341,1950,STL,PHX
601,909,601,FLL,JFK
4295,1655,1140,DAL,OAK
5808,2244,2112,MAF,IAH
1564,1125,707,ORD,PHX
1271,2020,1855,TPA,ATL
1695,832,730,MIA,MCO
794,1058,900,SLC,MSP
2809,1518,1335,EVV,DFW
2043,2207,2015,PBI,CLT
956,1320,1145,SAN,SFO
359,1555,1510,LIH,OGG
442,1144,910,LAX,SEA
1070,840,715,HOU,ATL
7388,1705,1713,EKO,SLC
5396,1653,1458,LGA,CLT
3943,2210,2033,MCI,ORD
3501,850,725,SAN,SFO
1605,1022,826,DEN,IAD
579,1352,1157,PHX,DEN
507,1214,1000,PHX,SNA
2413,1135,1000,ORD,MSP
2575,1334,1230,LAX,ABQ
3297,1355,1120,SAN,BNA
1753,1828,1630,MSP,CLT
130,555,115,SEA,FAI
19,1255,920,HNL,SMF
1830,830,659,CLT,DCA
5207,1729,1558,SAN,SFO
164,1716,845,JFK,SFO
1415,1251,920,PIT,DFW
2544,910,645,MSP,DFW
50,1809,1721,BRW,SCC
3155,1525,1423,ORD,CMI
1681,2159,1815,TPA,ORD
1092,1949,1746,ATL,EYW
6295,2013,1900,FAT,LAX
5501,1942,1815,LAX,ICT
41,735,610,BET,ANC
3944,1230,1105,SFO,LAX
223,1433,1120,MIA,EWR
313,1240,1201,LIH,HNL
1943,1220,930,SEA,CLT
1224,1630,1455,BHM,DFW
4176,1005,857,IAH,DAL
4399,638,510,IAH,MAF
305,1203,1127,HNL,OGG
3165,2013,1800,MQT,ORD
1626,1650,1645,SAN,PHX
4967,1455,1127,IAH,ASE
2104,2052,1935,DEN,MSP
407,2209,2015,DFW,MCO
6531,1455,1335,LAX,SAT
3118,1820,1706,ORD,MDT
680,1947,1340,DCA,PHX
1831,846,600,SLC,PDX
197,1637,1355,SFO,ORD
5619,2152,1952,HLN,DEN
1649,1858,1700,DFW,CLT
2056,751,600,SLC,DFW
5167,1115,953,ATL,LEX
2595,1906,1733,ORF,ATL
878,1725,1230,DAL,LAX
3255,916,730,IAH,TUL
5167,1840,1540,IAH,MSP
4100,910,905,LAS,PHX
3483,2300,2150,GNV,MIA
4395,1606,1343,IND,EWR
1524,1035,741,IAH,ORD
2941,1520,1250,DAL,MDW
1799,2340,1900,MCI,LAS
2624,703,600,LAX,ABQ
2343,1315,1125,MKE,TPA
3003,2035,1930,ORD,MSN
1746,1409,1130,MCO,PHL
6441,1645,1536,SFO,SLC
1266,2315,1800,TPA,DEN
24,1600,720,JFK,SFO
883,5,2055,DEN,LAX
55,2100,2000,HOU,DAL
112,1559,1015,MIA,DEN
1633,931,810,HOU,ATL
2501,1215,925,AUS,MDW
445,1817,1700,BOS,JFK
8,900,800,DAL,HOU
1184,1015,725,DFW,ABQ
1320,2300,1940,LGA,STL
1299,2014,1630,KOA,LAX
3085,1907,1610,TYS,DFW
4940,1127,927,DTW,CLT
250,1615,1300,MDW,DEN
37,1455,1220,DAL,ELP
1,805,700,HOU,DAL
307,1637,1516,JFK,PWM
437,2036,1615,ORD,PHX
4495,1258,1150,SLC,BOI
2202,2005,1836,BUF,JFK
4194,2025,1842,IAH,CVG
601,2207,2110,SJC,PHX
2230,1820,1613,LAX,ATL
388,1615,1425,PHX,OMA
2147,1314,1200,LGA,BOS
2615,2210,1950,TUS,LAX
3403,1908,1805,HOU,DFW
265,2030,1715,MCO,PVD
894,1911,1715,CLT,RSW
1095,1442,1315,ATL,CLT
4653,2025,1852,IAH,MOB
393,1548,1245,ATL,ORD
4752,2153,2053,EUG,SLC
2265,2000,1430,EWR,DEN
345,805,610,SEA,OAK
2297,815,705,AUS,LBB
240,1514,740,ATL,SFO
2066,1624,1002,MCO,SLC
1276,1137,1000,CMH,ATL
3031,1238,959,ATL,LGA
3543,1114,950,MHK,DFW
3767,700,610,HOU,SAT
1205,2241,1517,LAX,KOA
3453,1640,1535,DFW,SJT
3127,2005,1945,LAX,PHX
335,2238,1945,TUS,ORD
5477,1012,810,ATL,CLE
4535,1332,950,EWR,MSP
141,1832,1741,HNL,ITO
1484,1019,725,TPA,DTW
469,950,645,ATL,OKC
542,2255,1840,MKE,PHX
676,1037,700,IAH,BOS
2381,1747,1500,ATL,XNA
4381,1051,901,EWR,DTW
2906,830,633,ORD,LIT
5185,1509,1338,DEN,IDA
2983,1215,1105,DFW,AMA
6360,722,600,DEN,RAP
2858,2008,1855,SGF,DFW
657,1207,920,CLT,MSY
865,2225,2050,MSP,STL
143,1225,1200,SNA,PHX
4386,1730,1630,MCI,STL
1500,553,45,IAH,LAX
40,905,620,DCA,ORD
2961,900,645,PHX,ONT
2998,1600,1430,DFW,BTR
2227,1844,1640,IAH,MIA
4302,1826,1704,DCA,CLE
57,805,614,IAD,BOS
3025,1741,1625,DSM,ORD
5594,1526,1235,ATL,MLI
5372,950,939,GTR,ATL
2950,1441,1325,ORD,RST
1831,1027,725,CLT,ORD
4669,1955,1655,MCI,BOS
1557,1446,1120,ORD,DEN
1012,810,515,IAH,ORD
1851,2124,2015,ORD,CLT
6492,2016,1845,COD,DEN
5335,943,800,SFO,CEC
6287,1851,1741,SFO,SBA
1129,2345,2115,CLE,TPA
2665,719,600,LGA,BOS
270,730,615,MSY,DAL
999,2024,1750,PHX,MSP
4368,2039,1900,EWR,GSO
498,1107,740,SFO,PHL
3486,740,555,BWI,IND
1140,1640,1230,LGA,DFW
638,655,2215,PHX,OGG
325,2345,1950,BOS,MCI
2602,1900,1750,SJC,SNA
516,1413,1156,ORD,DFW
722,805,700,LAX,SLC
913,1605,1425,LAX,MCI
294,1605,1340,BUF,MDW
1709,1138,828,SRQ,DTW
2423,1604,1245,CMH,DFW
1677,943,600,MCO,ORD
1444,1612,1152,ORD,PHX
3334,1550,1255,HOU,ABQ
1183,1324,1115,DFW,BNA
1564,1626,1451,ATL,RDU
2607,1915,1645,IND,RSW
2934,2347,2040,GSP,DFW
2479,1555,1435,LAX,DFW
1637,1115,755,DFW,BDL
1449,819,645,ATL,FAY
5244,1650,1525,MDT,DTW
4308,910,810,DAL,OKC
4987,827,700,LGA,ROC
4210,10,2110,MHT,MDW
425,2100,1940,SJC,LAS
4486,824,600,MSP,BNA
2272,1517,1326,ATL,PIT
1653,2205,2206,HSV,ATL
1170,910,640,LAS,FLL
692,1735,1135,SAT,SEA
2575,1334,1230,LAX,ABQ
2299,854,545,MIA,JFK
3681,2025,1905,LAX,SMF
4311,924,632,IAD,ORD
2186,1725,1600,LGA,DCA
8,506,1745,DFW,HNL
4142,1012,845,OKC,IAH
2318,1639,1323,MSP,BZN
1717,1447,1127,IAH,DEN
2685,1951,1943,PSP,PHX
2783,1735,1505,RSW,IND
2669,2100,1855,LAS,PDX
1486,1459,1245,LGA,ATL
258,1810,1200,IAH,SEA
169,1445,1050,LBB,LAS
751,940,730,SFO,SEA
281,1330,1050,SEA,ATL
2203,1915,1550,MCO,DFW
312,1615,840,MCO,LAX
2674,2015,1805,PHX,SAN
5161,1611,1315,DCA,ORD
3382,1749,1610,BNA,LGA
896,1050,755,AUS,BWI
3949,1031,836,GRR,ORD
1434,1614,1052,TPA,DEN
3946,1900,1725,SFO,SAN
1023,1530,1425,SNA,LAS
1055,1045,927,IAH,MSY
762,1020,920,ORD,ATL
523,1045,840,MCI,BWI
556,1750,1438,DEN,SAN
2310,1004,830,DFW,ATL
2137,2220,1935,MCO,BNA
4251,915,705,LAS,PIT
365,1235,1005,DFW,DCA
51,1100,735,MCO,BOS
4069,1220,1100,SNA,DAL
1234,2259,1959,SFO,IAD
6129,2110,2007,CWA,ORD
133,707,605,DEN,DFW
3499,855,800,PDX,SLC
7364,1448,1345,CNY,SLC
397,2208,2125,HNL,KOA
991,2210,2050,SNA,OAK
1262,2116,1754,SEA,EWR
3845,1000,845,HOU,MSY
1839,1702,1500,ATL,DCA
99,755,615,DCA,BDL
5541,1119,1023,ATL,AGS
584,1159,937,JFK,MCO
1620,2257,1945,LGA,ORD
759,2357,2100,CLT,ORD
5413,1752,1659,ORD,MKE
1979,740,635,ORD,CLT
3544,1123,810,CAE,DFW
1427,1045,950,BNA,MCO
294,1605,1340,BUF,MDW
1141,1000,800,DFW,STL
268,1011,645,DEN,SNA
1767,1950,1825,SAN,SMF
323,1246,820,SJU,ATL
469,1700,1550,MEM,MCO
953,2041,1859,SAT,ATL
930,1300,1027,JFK,RSW
1221,1349,1203,LGA,DTW
1888,1056,820,ORH,MCO
4220,1802,1646,IAH,BRO
414,2255,2120,PHX,DFW
2625,1832,1321,ATL,HDN
2004,1916,1623,SLC,LAX
467,2340,2041,EWR,MIA
1240,1308,1050,TUS,ATL
5387,1918,1813,LAX,SBP
5293,1251,1105,SGU,DEN
2705,2145,1930,GRR,STL
169,2050,1725,LAX,EWR
3260,1920,1730,CLE,LGA
407,1602,1455,SFO,PHX
1099,1120,700,MCO,MSP
213,1811,1734,LIH,HNL
1643,1612,1450,TUS,DFW
6056,2020,1838,ORD,BNA
598,1110,900,PHX,SDF
1869,904,615,SLC,ONT
1429,1549,1439,MIA,MCO
418,1902,1529,SFO,EWR
1563,1019,845,SAN,IAH
4711,1156,1030,LAX,SMF
5189,1855,1727,MSP,MDW
3574,2205,1920,LAX,BNA
4573,1925,1815,ONT,OAK
3690,1721,1610,ORD,MLI
3651,2120,1855,BWI,RSW
1960,1540,1405,MDW,MSP
350,939,735,DCA,TPA
1518,753,620,ATL,MCO
793,1910,1800,STL,MDW
1253,1600,1435,MSP,MDW
4214,1132,933,CLE,LGA
4677,1610,1259,SDF,IAH
4285,2010,1845,SAN,SMF
6228,1011,755,BOI,DEN
891,1125,915,MDW,DAL
954,2050,1905,LAS,ATL
138,1250,1042,ACY,MCO
3003,1853,1805,MSN,ORD
2169,1805,1515,DCA,STL
2335,1418,1215,SLC,DTW
1125,1648,1245,ORD,JAC
2356,1315,1035,SFO,ORD
193,820,700,LAS,IAH
4669,1430,1306,SLC,BIL
6050,1206,1018,SBN,ORD
5216,1422,1250,MEM,IAH
475,1320,1040,SEA,LAX
6462,2249,2125,SMF,LAX
45,1115,750,OGG,SJC
2672,1915,1730,IND,DCA
2640,1035,835,ICT,ORD
4251,831,630,DTW,EWR
4838,1235,1030,HOU,FLL
1510,2204,2205,HSV,ATL
3489,2225,2110,SMF,ONT
301,1015,905,ONT,SJC
304,1910,1640,MCO,BWI
1732,1546,1358,CLE,ATL
4311,2109,1820,ABE,ORD
200,847,615,ORD,IAH
6299,2022,1852,BFL,DEN
569,2159,1605,MCO,PHX
711,1854,1645,DTW,LGA
1997,1642,1400,PHL,RSW
4551,854,615,SLC,RDM
1694,2327,2150,BDL,DTW
2477,1906,1600,ATL,BOS
381,1037,859,ORD,EWR
1267,1939,1740,DTW,ATL
2212,1615,1500,HOU,MSY
4441,746,605,SLC,ABQ
7377,1309,1230,BTM,MSO
1803,1239,1120,RDU,ATL
2388,2212,2120,ABQ,DFW
879,1605,1501,LGB,LAS
147,2048,1515,ATL,SLC
4173,1215,1050,OAK,SNA
1235,1630,1340,TPA,HOU
1694,1714,1355,MIA,LGA
3450,745,700,DEN,OMA
