FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
4758,2047,1828,LEX,ORD
4472,801,630,MSP,MDW
845,2021,1715,FLL,DTW
1116,1819,1520,ATL,MDW
746,901,600,JFK,PSE
1471,1330,1034,DFW,DEN
4983,2101,1925,BHM,IAH
3152,2222,2040,AZO,ORD
360,1520,1357,LAS,OAK
1176,1550,1102,DFW,SNA
1347,1937,1731,DFW,DSM
1968,2345,2125,SLC,LAS
5556,1120,900,DTW,PVD
571,1348,1250,AUS,IAH
4372,1624,1511,DCA,EWR
3220,920,700,PHX,LAX
388,1914,1220,DTW,LAS
2875,1908,1725,MEM,ORD
1180,1924,1300,SJU,DFW
2517,1255,1038,DFW,MLI
1814,1420,850,MSY,LAX
3936,1749,1650,ATW,ORD
2463,1755,1635,LAX,DFW
370,1043,900,SMF,SEA
3236,1905,1430,AUS,LAS
1396,2101,1930,MCI,DFW
6571,739,615,PHX,DRO
1289,1138,1040,AUS,DFW
5798,1608,1503,IAH,SHV
2625,1200,1015,HDN,ATL
2441,1551,1445,LAS,DFW
5560,1648,1528,PSP,DEN
169,1445,1050,LBB,LAS
4529,1143,1035,SBN,DTW
3474,1120,810,LGA,BNA
1447,1254,948,DTW,FLL
548,2354,1940,MKE,PHX
2343,1650,1352,RSW,DTW
768,1529,1340,PBI,ATL
199,1052,800,SEA,LAX
650,915,640,LAS,BWI
3101,1456,1245,OKC,ORD
5626,1115,910,IND,ORD
1387,1216,840,IAD,DFW
5698,939,837,PIT,IAD
263,2051,1735,SEA,JFK
5635,934,802,SMF,LAX
404,1000,650,PHX,MKE
431,2120,1929,DFW,RSW
588,1842,1410,TYS,DEN
2570,2134,1935,SAN,MSP
2286,1442,1205,JFK,TPA
4401,1120,810,CHS,ORD
72,2205,1637,AUS,SFO
3345,2353,2050,LEX,DFW
1334,1130,938,ATL,RIC
1307,1736,1145,BNA,LAX
5007,1212,1017,ATL,ORF
4580,1024,800,MSP,BNA
3259,910,735,ORD,HPN
531,930,700,SEA,BUR
6260,1807,1635,SAN,SFO
748,2250,2045,SEA,SFO
1858,1139,958,AUS,ATL
557,1841,1725,SAN,DEN
4501,1846,1715,ORD,HPN
1118,2135,1953,JFK,CLT
2171,1727,1500,ATL,MSY
511,1614,1425,PHX,OMA
2224,1755,1210,ORD,LAS
834,1834,1640,MSP,DCA
1240,1323,1105,TUS,ATL
781,1402,1211,RIC,BOS
2141,1621,1423,ATL,ORF
1581,1310,1105,CLE,MDW
2306,2209,2035,DAY,ATL
532,1800,1518,SLC,LGB
1684,2013,1737,JFK,MCO
3482,1022,908,SGF,DFW
265,1335,915,LIH,LAX
5554,2150,2010,FSD,ATL
1671,1514,1215,JFK,MIA
92,1500,858,ORD,SAN
4460,1636,1526,FAR,MSP
149,2305,1955,JFK,ORD
555,2123,1810,SLC,PHL
6408,1829,1655,SFO,EUG
5964,2213,1733,TYS,DEN
5399,1950,1850,SBP,LAX
2272,1517,1326,ATL,PIT
5366,849,800,DEN,JMS
16,915,755,HOU,MSY
1071,1445,1240,LAS,PDX
2408,1350,1105,LAX,BNA
2563,1554,1502,SNA,SLC
5367,1133,1005,SFO,ONT
4740,1030,919,SEA,GEG
627,1859,1745,ORD,DCA
1979,740,635,ORD,CLT
312,1934,1844,ITO,HNL
4427,1404,1017,CLE,IAH
2597,1942,1736,SEA,DTW
1096,1930,1805,JFK,BOS
4567,1217,948,MCI,EWR
2091,1257,1130,TPA,ATL
1872,911,730,ATL,TPA
3674,1554,1320,ATL,LGA
611,18,2129,LAS,JFK
1644,1608,1345,SNA,ORD
2173,1602,1400,ATL,MIA
2089,1215,1012,SNA,MSP
6357,1347,1231,STL,ORD
5645,2029,1919,SFO,SBA
110,40,2010,AUS,LAS
714,710,600,DAL,LBB
1876,2305,2030,SEA,ATL
1814,1625,1500,BNA,MSY
5268,2054,1816,ATL,SHV
586,1029,905,ROC,JFK
20,619,2210,BOS,SAN
2587,855,615,FLL,BWI
310,1905,1740,BWI,PVD
3592,1830,1715,SMF,BUR
2237,1811,1430,DCA,DFW
4275,800,600,DAL,BHM
2643,2029,1915,LAS,LAX
2631,1521,1130,JFK,MSY
1705,2252,2043,LAS,ORD
102,825,700,SAN,OAK
3551,849,610,MIA,ORF
1452,1511,1359,ORD,DCA
1413,1938,1855,LIT,ATL
5467,658,530,SFO,ONT
370,610,2155,BOS,LAX
546,1600,1430,MCI,MDW
358,1201,744,PHL,IAH
869,1630,1010,FLL,PHX
199,1910,1710,ORD,JFK
1064,1915,1729,ORD,EWR
64,1453,1030,JFK,DFW
295,2315,2030,ATL,LGA
345,1151,930,PHX,MSP
2407,2148,2032,MCI,ATL
5444,2127,2009,SFO,RDD
3851,955,800,SEA,SMF
38,1630,1530,DAL,HOU
4761,1604,1514,GEG,SLC
4426,1634,1522,IAH,MLU
5612,748,630,SFO,SLC
681,1837,1630,LAX,CMH
427,36,1940,PIT,DEN
103,1850,1600,ANC,SEA
4777,1603,1330,SLC,PSC
1791,1523,1205,CLT,IAH
1948,2147,1740,PHL,IAH
3656,1723,1400,CHS,DFW
478,957,740,ORD,FLL
2164,2207,2100,BOS,LGA
2297,1703,1545,ATL,JAX
4143,1437,1316,DEN,MSP
2518,1840,1640,DAL,BHM
1549,1325,755,MCO,DEN
1864,1212,625,MSP,SAN
411,2257,1405,PHX,OGG
3268,2017,1800,CVG,ORD
3381,1150,1029,DFW,CRP
1023,910,800,DFW,OKC
1210,1614,945,BOS,SLC
184,1100,735,PHX,BWI
6056,945,800,ORD,BNA
3186,2130,1949,DFW,CVG
5052,2230,2115,OAJ,ATL
1975,1446,1114,ATL,MSP
3353,835,700,ORD,RST
4386,2040,1900,PDX,OAK
698,2357,2300,GEG,SEA
5608,1655,1438,DTW,MSN
1845,1545,1350,STL,EWR
1798,1214,1000,EWR,ATL
1029,1029,603,EWR,IAH
3394,1645,1550,SAN,ABQ
526,925,555,DEN,SFO
4869,1705,1650,VPS,ATL
60,2135,1755,MIA,DFW
2513,1725,1609,DFW,MLU
4383,1111,720,DTW,IAH
4600,1749,1637,ORD,RIC
1199,1943,1705,ATL,STL
1185,1732,1355,MIA,BOS
643,1859,1759,CLT,RDU
5776,1730,1630,IAD,ORF
487,2055,1720,LAX,BOS
4885,1829,1530,DTW,HSV
586,1127,1015,MSY,IAH
1628,700,600,HOU,DAL
5994,1411,1313,ORD,BUF
4546,1635,1315,FLL,ISP
4512,2244,2129,DCA,EWR
345,1151,930,PHX,MSP
1715,1501,1206,PHX,ORD
1078,1748,1457,LAS,EWR
1487,1045,841,DFW,OMA
5469,1845,1722,ATL,MYR
1589,1455,845,ORD,LAX
5087,1358,1321,MLU,ATL
1091,2203,1930,ORD,IAH
4505,1239,1130,MSP,DSM
270,1825,1710,OAK,LAX
4416,1502,1308,CLE,LGA
5213,1902,1519,ORD,ASE
2264,2340,1945,PHL,DFW
252,725,1955,IAH,HNL
487,1335,1040,JAX,HOU
2939,700,600,MDW,ATL
425,1654,958,JFK,PHX
622,2312,1635,JFK,PHX
4718,824,735,MSP,SBN
428,920,735,DEN,CLT
501,1105,800,FLL,JFK
683,736,600,ORD,LGA
1859,1614,1425,PBI,CLT
867,836,715,LAX,DFW
4724,1754,1640,ORD,CAE
1679,2053,1940,PIT,DTW
1488,1849,1701,LAX,IAH
997,1607,1432,DEN,IAH
825,1610,1505,LAS,SNA
1604,2341,2040,JFK,SJU
2433,1029,950,MSY,ATL
1449,925,605,DEN,ONT
4699,1730,1556,MEM,IAH
1828,1130,1017,ATL,SAV
2516,1350,1235,CRP,DFW
6346,718,630,SFO,MRY
4353,2040,1850,PBI,ATL
193,1343,1240,BOS,JFK
51,2005,1900,HOU,DAL
1598,2110,1900,IAD,MCO
334,1559,1522,OGG,HNL
3434,1955,1850,XNA,DFW
1816,949,820,DEN,ATL
1859,734,625,ATL,SAV
2148,1541,1352,LGA,DTW
4746,1713,1400,CHS,ORD
174,1900,1610,LGA,FLL
2980,1645,1550,TUL,DAL
1094,1330,912,TPA,MSP
1920,2131,2010,BWI,CLT
1580,2049,1910,LAS,ATL
1206,830,720,DFW,SAT
1683,1035,855,DEN,CLE
1297,805,550,IAH,CLE
4376,1105,745,CLT,IAH
349,2024,1820,ATL,MIA
1844,845,630,PHX,ONT
4189,851,736,JAN,IAH
4986,2243,2035,HPN,ATL
4417,1537,1147,EWR,OMA
217,2035,1246,EWR,LAS
5184,1502,1310,DEN,GTF
248,1955,1733,IAH,PIT
2703,1800,1615,HOU,MCO
5122,1627,1402,ATL,MLU
3148,715,646,ORD,DTW
702,1607,1410,ORD,MCO
5973,2013,1810,TUL,ORD
3479,1800,1610,PDX,PHX
466,945,700,LAX,SEA
3147,1505,1335,SFO,SAN
1370,2341,2017,MCI,SLC
1670,1247,1055,PDX,SFO
2115,1141,920,JAX,DCA
639,2000,1620,PHX,JFK
1731,1838,1659,DEN,ORD
4787,752,615,SLC,GTF
3315,2105,1330,PHL,LAS
419,1155,1000,MKE,MCO
1517,958,900,AUS,IAH
689,2335,2045,ATL,MDW
2136,1234,1054,ELP,ATL
3502,2006,1820,RDU,LGA
1081,2245,2056,PBI,ATL
830,1445,1020,SAT,LAS
560,1808,1259,IAH,SNA
493,1057,800,SEA,SAN
405,1232,900,SEA,JFK
4,1050,940,LAX,ELP
1463,1110,710,FLL,ORD
1401,2033,1630,MIA,ORD
910,2240,1450,BOS,LAS
5624,1253,1115,PSC,DEN
2206,1907,1635,DCA,MIA
6052,1625,1559,ORD,LEX
1847,1256,1000,ATL,LGA
4322,1830,1701,EWR,RIC
5266,1422,1250,MEM,IAH
2968,1735,1600,ORD,STL
2291,2120,1930,CLE,ATL
2463,1758,1635,LAX,DFW
4345,1809,1708,IAH,CRP
4592,755,610,PHX,SLC
617,1955,1705,ATL,HOU
3745,945,730,PHX,SAN
147,2200,2050,BDL,BWI
3543,1310,1139,DFW,MHK
310,1629,1557,KOA,OGG
1552,735,627,LAX,LAS
7,1920,1635,DEN,LGA
724,1551,1313,LBE,FLL
1137,925,700,DTW,BOS
416,107,2215,IAG,FLL
2424,1200,702,DFW,LAX
968,2349,2104,BWI,ORD
3138,1234,1212,ORD,DTW
1120,1910,1554,DFW,LGA
2149,1839,1540,MSP,DEN
4739,740,618,LAX,SJC
3645,1820,1643,DFW,JAN
1874,2012,1700,ATL,MKE
208,2015,1930,OAK,BOI
4817,1255,1000,PHL,BNA
1729,1257,1120,MCO,CLT
1547,946,659,ATL,LGA
84,2027,1845,ATL,TPA
162,2235,2015,OAK,HOU
6528,2135,1909,PHX,LAX
330,2105,1325,FLL,LAX
434,1755,1610,MDW,MEM
1138,929,600,IAH,PHX
1051,1042,820,ORD,MIA
617,1145,910,SEA,LAS
3031,2100,1900,SEA,OAK
5982,1356,1313,ORD,PIT
2001,1255,1000,ATL,LGA
5485,1208,955,AMA,DEN
1624,8,2025,PHL,MSP
1509,1302,1007,ATL,IAH
1079,2307,2035,MHT,ATL
562,2257,1615,BOS,PHX
6312,1144,1048,LAX,PSP
2104,2052,1935,DEN,MSP
1837,644,515,CLT,BWI
3536,2000,1821,LGA,RDU
5961,719,615,ORD,SCE
1693,1050,945,ORD,ATL
2456,1355,1247,DFW,SAT
2301,1431,1100,MIA,LGA
690,1401,1120,PHX,CLT
363,2134,1955,ORD,LGA
5203,1729,1540,EWR,DTW
2398,2340,2125,SAN,ORD
1122,1645,1555,BNA,TPA
3574,1525,1230,FLL,BWI
127,1522,1230,MCO,EWR
52,2015,1225,DCA,LAX
2902,826,740,GRK,DFW
192,1639,1548,ITO,HNL
348,1809,1651,OAK,LGB
5581,933,630,ATL,GRK
3692,1728,1700,ROW,DFW
5331,1612,1515,CAE,ATL
332,1753,1540,DFW,RDU
2552,740,611,SLC,BIL
2520,1200,1040,DFW,CRP
1161,855,740,ATL,CAE
1128,950,800,ATL,RSW
3294,855,700,ORD,XNA
2068,1607,1425,LGA,CLT
229,847,559,LAS,EWR
3305,1458,1315,RDU,LGA
1768,1825,1520,LGA,MKE
1144,2355,2135,MCO,BWI
2177,1215,1100,DCA,LGA
1248,1800,1547,LAX,DTW
417,2040,1700,LAX,JFK
1447,2025,2005,LAS,SLC
1760,1025,800,PHL,TPA
96,1230,1035,DFW,STL
4158,1603,1354,CLE,BOS
1856,2225,1925,EWR,MDW
2500,2140,2045,GSP,ATL
2374,1430,1200,MSP,MCO
1052,1905,1755,MIA,TPA
6345,2341,2206,SLC,DEN
726,2035,1200,EWR,SFO
1074,1900,1500,FLL,ORD
1077,1110,835,DFW,BWI
355,2255,2027,DEN,FLL
4896,1645,1505,IND,ATL
1620,1302,1015,RDU,ORD
513,1505,1220,SEA,SNA
6599,1347,1215,PHX,GJT
858,2330,2125,SEA,SJC
1761,1433,1230,PHL,ATL
4464,1150,935,MKE,RSW
5385,1537,1402,SFO,CEC
1983,1915,1705,CMH,MDW
3620,1614,1425,STL,LGA
112,1006,803,SEA,DEN
2335,1418,1215,SLC,DTW
4993,1329,1256,DEN,LNK
720,2102,1531,EWR,DEN
1124,1830,1655,SFO,SAN
5320,1955,1715,MAF,DEN
2678,1316,1200,BOS,LGA
954,534,2210,FLL,LAS
1717,1852,1719,MSP,ORD
1725,1440,1315,MCI,DAL
2233,1535,1325,CMH,MCO
470,2036,1815,SAN,CLT
4300,1442,1056,EWR,MSP
155,2350,1755,ORD,LAX
203,1425,1125,ATL,DAL
4364,1556,1441,IAD,EWR
4096,1650,1338,CHS,ORD
3136,1045,925,LAS,HOU
108,509,45,SEA,ANC
142,1702,1445,MKE,DFW
154,1820,1345,SAT,LAS
245,2007,1710,LAX,DCA
3483,2300,2150,GNV,MIA
5337,709,615,DEN,MAF
211,905,800,MDW,DCA
1185,1912,1726,RDU,JFK
46,2020,1320,SJC,OGG
4346,1020,951,DEN,AMA
1383,903,725,PIT,ATL
627,1253,1040,PDX,LAS
577,1955,1645,ATL,SJU
2740,1222,1130,PHX,YUM
4542,735,540,DEN,PHX
2176,1212,1100,LGA,DCA
2717,950,650,PHX,MDW
1165,2133,1759,LAX,EWR
2681,1519,1400,LGA,BOS
2579,1628,1450,EWR,BOS
4111,2247,2112,BHM,IAH
1639,1502,1259,ATL,DCA
1535,2050,1914,IND,ATL
6210,2323,2201,PSP,DEN
167,4,2115,PHX,ORD
2418,852,600,ATL,XNA
1146,943,715,ATL,MEM
1098,2118,2000,BDL,DCA
5363,1253,1205,PIA,ATL
167,4,2115,PHX,ORD
240,1609,820,DCA,LAX
391,2123,2034,HNL,ITO
1172,1930,1830,BNA,BWI
2058,1800,1655,AUS,HRL
147,2200,2050,BDL,BWI
2400,1912,1730,ATL,MCO
4717,1749,1735,MKE,DTW
200,1423,1315,SAT,DFW
891,1125,915,MDW,DAL
4461,1054,926,IAH,MAF
470,2036,1815,SAN,CLT
1654,1235,945,RSW,CAK
4453,1910,1746,LAX,OAK
2298,2349,2100,LGA,MIA
4307,1325,1125,MCI,IAH
731,1621,1005,ORD,SFO
5176,1351,1240,LAX,ASE
1177,1402,1220,DEN,ORD
50,1150,810,DFW,SLC
1310,1104,1049,VPS,ATL
427,1947,1540,TPA,MSP
2251,1523,1315,MIA,CLT
266,1830,1430,RSW,MKE
201,2044,1730,FLL,JFK
1698,2008,1750,PDX,DFW
2606,1340,1155,SJC,PDX
1740,649,2230,PHL,SFO
3852,1055,845,LGA,ATL
535,2023,1845,DEN,MDW
1727,1639,1340,PBI,DTW
1714,2152,2035,ORD,PHL
4466,1141,1100,LWS,SLC
220,1602,1136,LGA,IAH
798,2305,2030,LAX,SEA
2256,1932,1635,ATL,MCI
1115,1810,1640,MFE,DFW
5968,2043,1946,DEN,TUL
1520,1035,718,IAH,EWR
5799,1323,1201,IAH,JAN
4452,1257,1130,OAK,LAX
2328,900,643,ORD,DFW
2832,1235,1025,DFW,HSV
5539,1522,1413,LAX,SLC
1866,1359,625,ATL,SFO
1164,2029,1724,EWR,FLL
2149,1850,1547,MSP,DEN
4583,1129,959,EWR,ORF
5395,2200,2030,STC,ORD
1098,748,620,IAH,TPA
4557,638,536,IAH,CRP
2305,1346,1130,ORD,DFW
972,2025,1420,MDW,OAK
6232,1906,1732,DEN,JAC
7388,2206,2155,EKO,SLC
1171,805,640,TUL,HOU
2410,1053,555,DFW,LAX
4605,2012,1950,MKE,DTW
2473,1131,725,MIA,ORD
2699,1530,1445,FAT,PHX
818,2156,1955,SEA,SMF
1826,1353,1020,PHX,PHL
2067,2341,2049,PBI,HPN
4722,814,700,ORD,MDT
1236,2059,1845,ATL,PNS
404,516,2105,BOS,LGB
3663,2330,2000,TPA,MDW
141,1832,1741,HNL,ITO
4533,1528,1533,ORD,SBN
5077,1110,953,ATL,GNV
5974,1617,1516,MTJ,DEN
2809,1110,930,BHM,MDW
3448,1038,800,ONT,SEA
427,2255,2030,MCO,BWI
692,1735,1135,SAT,SEA
1784,1630,1358,JFK,MCO
550,1525,1355,ECP,HOU
3273,1048,950,GRK,IAH
3226,1100,850,PHX,SAN
5472,1922,1818,ORD,SPI
7398,1317,1225,SLC,VEL
306,1427,1129,CLE,FLL
2834,1108,950,JAN,DFW
584,1014,745,PHX,CLE
2995,1900,1710,LGA,CMH
1132,1120,940,PHX,DFW
416,1543,1312,PIT,ORD
34,1630,800,JFK,LAX
3183,1651,1440,MSN,DFW
3530,1200,1136,ORD,CVG
1294,1035,720,MCO,IAH
4975,1126,1025,ATL,GSP
208,1019,905,PWM,JFK
341,1615,1340,TPA,ACY
1568,1040,945,OKC,DFW
3364,1145,1055,OAK,SLC
3631,1025,912,DFW,TUL
321,854,650,SEA,SJC
1764,925,610,MSP,DEN
1382,1031,730,PBI,LGA
2414,1350,1335,SNA,PHX
3615,1713,1510,CLE,JFK
3763,1045,720,DEN,SAN
1878,2201,1935,MCO,DCA
499,1420,1255,SAN,OAK
2017,1330,1200,CLT,BWI
4226,1638,1325,PVD,ORD
277,1010,635,DEN,SJC
2154,735,625,LAS,MCI
2589,1025,925,SAT,HOU
1471,1140,1102,LIT,ATL
1090,2308,2200,JAX,ATL
2494,1446,1105,SJU,MIA
1636,1800,1600,DFW,RSW
694,1845,1455,HNL,PHX
1464,2154,2055,TUL,DFW
1522,1032,729,IAH,LGA
496,2200,1915,PHX,SMF
2320,2351,1855,SJU,JFK
747,2242,2013,DFW,MSP
195,2251,2148,FLL,MCO
4640,1453,1300,STL,EWR
7419,618,510,MSP,ABR
849,828,600,ATL,MSY
1827,1305,1130,PHL,BOS
1267,935,745,ORD,TPA
5474,1916,1735,LGA,GSO
6026,2217,1937,SCE,ORD
4917,1427,1130,IAH,MSP
3255,1255,1100,EWR,GSP
755,1600,1422,ATL,CMH
1715,1930,1830,BUR,SJC
790,1823,1655,BOS,DCA
4292,829,626,EWR,SBN
1667,1210,1030,DFW,MSY
2204,1924,1555,MCO,DFW
369,2208,1742,EWR,IAH
1347,1650,1503,DSM,DFW
1977,1722,1615,ORD,ATL
1916,2107,1855,CLT,SYR
3462,2120,1830,CMH,MIA
1046,1115,935,SLC,PHX
895,2152,1855,PHL,ORD
3370,1009,848,DCA,JFK
891,840,600,DAL,ABQ
1029,1027,607,EWR,IAH
4254,1636,1535,BTR,IAH
1172,1041,908,LAS,IAH
1257,2125,1810,EWR,STL
51,1815,1710,DAL,LBB
581,950,805,ATL,MCO
6346,718,630,SFO,MRY
1614,1116,1030,ELP,DFW
4071,1255,1050,FLL,ATL
536,1501,1205,SWF,FLL
490,1330,1055,SAN,SEA
654,1819,1810,SAN,PHX
1354,1210,1030,MDW,TUL
435,2019,1412,ORD,LAX
5322,920,825,AVL,ATL
4516,2022,1843,IAH,MEM
267,2258,1850,HNL,LAX
2309,1055,818,DFW,ORD
2480,2110,1835,SAN,MDW
1284,1552,1535,MKE,DTW
874,1245,910,MIA,LGA
1826,858,55,PHL,LAX
3070,2247,2035,CMH,ORD
2939,1420,1233,DFW,FWA
4611,1806,1630,IAH,TUL
3133,2018,1845,ORD,EVV
474,1351,940,MSP,PHX
1025,915,820,CRP,HOU
3697,951,820,GPT,DFW
890,2111,1900,CLT,LGA
1510,1809,1505,JFK,MIA
1584,2013,1745,ATL,ROC
1266,1528,1320,MIA,RDU
2867,1250,1130,LAX,SAT
301,1734,1426,FLL,JFK
3415,1330,1155,ORD,OMA
1584,1704,1454,ROC,ATL
755,1419,1249,CMH,ATL
1472,2259,2014,LGA,FLL
1078,2015,1815,OAK,SEA
1253,2359,1611,IAD,LAX
1051,1205,900,SAT,MDW
31,2205,2140,MEM,ATL
173,1420,1330,ABQ,DAL
695,1831,1805,LAX,PHX
2045,1912,1730,DTW,DCA
1740,1430,1057,DEN,SFO
1829,1645,935,CLT,LAS
514,1824,1007,JFK,LGB
511,1246,1117,LAS,DTW
2386,2330,2235,AUS,DFW
1069,1205,1105,ORD,ATL
2527,847,600,SLC,PSC
4638,1054,750,CVG,MSP
1940,10,2220,ALB,CLT
8,1951,1745,ATL,MIA
4532,1430,1310,SLC,BZN
1367,2139,1845,PBI,HPN
703,1954,1459,SJU,JFK
362,1635,1505,TPA,ATL
1138,1840,1540,TPA,IAH
74,1836,1630,ATL,MIA
898,1727,850,JFK,SFO
432,2314,2055,OMA,DEN
1080,1753,1415,ORD,EGE
2572,920,731,DFW,MEI
1622,1922,1725,BOS,DTW
48,2140,1430,OAK,HNL
3181,1243,1020,BUF,ORD
1734,1437,1300,ORD,EWR
2195,1655,1540,SMF,ONT
1451,2349,2035,MCO,BOS
1439,1303,1100,ATL,DCA
3968,2215,2025,IND,BWI
142,640,2315,LAX,HNL
488,1903,1556,LAS,JFK
2444,1055,856,DFW,CMH
1864,1212,625,MSP,SAN
4335,1246,1058,CMH,EWR
1077,1134,825,LAS,BOS
5,1252,945,FLL,EWR
31,705,530,MDW,MSP
612,526,25,MSP,LAS
5190,1534,1449,ATL,CSG
4299,933,824,EWR,DCA
152,1409,1332,ITO,OGG
576,1429,600,EWR,SFO
2926,843,650,IND,ORD
976,1350,1150,MCI,MSY
1656,2257,2144,LEX,ATL
5146,1453,1242,HPN,ATL
4184,1555,1426,DEN,SLC
4447,1455,1318,IAH,XNA
3106,2009,1920,DFW,TYR
711,1110,940,SMF,LAS
4719,1923,1640,SLC,GEG
1820,2108,1605,CLT,DEN
4155,1333,1145,MTJ,IAH
3132,1457,1240,DTW,ORD
647,542,238,FLL,IAG
346,1430,1300,OAK,SAN
358,1402,1050,MKE,DEN
4774,945,600,BWI,DAL
455,1009,829,SLC,PHX
1349,819,635,DFW,MSY
618,1452,902,ORD,SEA
510,1225,1110,BWI,BUF
324,1432,1110,MCO,DFW
1030,915,710,MCO,RIC
1307,920,801,IAD,JFK
6136,1805,1704,IAH,AEX
6352,1835,1745,SFO,BOI
6122,634,600,ORD,LEX
727,755,615,BWI,BOS
4842,1519,1310,CVG,STL
1249,715,543,ORD,MSP
1159,1009,640,RDU,DFW
1315,2205,2050,ONT,OAK
1501,1026,710,ATL,BOS
712,452,2110,JFK,LAS
2844,2005,1730,DFW,SAF
716,1635,1455,PHL,CLT
5998,1501,1305,LIT,ORD
2641,2127,1925,ICT,ORD
250,1630,1420,DCA,TPA
876,1029,850,CLT,BWI
3243,2226,2110,JAN,DFW
2116,649,2337,LAX,OGG
4526,1523,1355,DEN,SLC
711,844,630,DEN,RSW
704,1750,1425,MSY,DEN
457,1020,735,DCA,BNA
2421,1125,915,ATL,BNA
231,2205,1635,ORD,LAS
5724,1545,1438,IAD,PIT
1207,2102,1900,SLC,DTW
203,1425,1125,ATL,DAL
1988,1059,920,CLT,DCA
1464,2154,2055,TUL,DFW
346,1314,1120,PHX,DEN
4344,1805,1650,MDW,CLT
3698,705,559,DFW,MAF
2235,1846,1743,MSP,DTW
2693,1153,1110,SBA,PHX
554,1800,1640,LAS,SJC
2638,1905,1212,DTW,LAS
2498,2235,2125,LAS,RNO
3025,1741,1625,DSM,ORD
3449,1106,1000,DRO,DFW
694,1845,1455,HNL,PHX
1273,1035,915,IAH,TPA
4636,1437,1315,MSP,MKE
5904,1228,1010,CMH,ORD
1869,904,615,SLC,ONT
5550,907,731,DEN,COD
2711,1540,1425,PHX,ABQ
3564,2210,2020,SDF,BWI
25,1200,935,TPA,MSY
3046,1630,1540,DBQ,ORD
4512,1840,1640,EWR,IND
6466,1529,1120,ORD,SLC
4359,2035,1925,JAN,IAH
1233,2134,1749,SJU,MCO
2804,1903,1750,SGF,DFW
930,2010,1415,MDW,SAN
166,1439,1400,OGG,HNL
1701,1950,1505,ATL,DEN
3614,2250,2125,TLH,MIA
2394,1943,1740,PHL,ATL
5373,1046,1000,SBA,LAX
893,1628,1330,DTW,PBI
997,1055,910,RSW,ATL
6528,1408,1342,LAX,PHX
4974,720,627,DEN,BIS
1483,1905,1610,LGA,MIA
2320,1535,1415,LAS,HOU
4473,730,600,SAN,OAK
2380,2055,1525,STL,LAX
2528,1635,1436,ATL,CLE
6286,1152,1022,SFO,SBA
1757,1159,956,SNA,ATL
2311,2302,2200,SAV,ATL
435,1022,700,PHX,FLL
7368,655,534,DTW,ESC
4846,1036,915,MSP,OMA
2695,2105,1950,MSP,MKE
1966,1121,815,ATL,DFW
1589,1455,845,ORD,LAX
5409,2030,2010,MDW,DTW
3411,1925,1810,BWI,CLT
4966,1341,1051,SUN,SFO
1169,1235,1005,LAX,ORD
773,1224,951,PDX,ATL
2699,1205,1035,DEN,STL
3254,2238,1925,SAV,DFW
6169,1559,1407,IAH,CHS
802,2235,2045,CAK,ATL
827,2105,1950,LAS,RNO
2105,2045,1500,MSP,SFO
3535,2039,1850,CMH,JFK
4404,1835,1452,EWR,MCI
1604,710,2356,SFO,HNL
623,56,2140,LAX,JFK
607,1950,1455,DAL,LAX
4155,1333,1145,MTJ,IAH
147,1348,1120,MCO,ACY
4649,1720,1555,BZN,SLC
1403,841,715,LAX,AUS
752,1533,1010,MCI,SEA
1827,1255,1100,FLL,ATL
1860,1225,1115,LAS,MCI
3684,1830,1630,LGA,DAY
440,1708,1550,BOS,JFK
4704,1659,1500,IAH,CHS
1848,1432,1140,DFW,PHL
4834,1925,1715,CVG,BNA
2222,638,530,ATL,TLH
402,1925,1745,OAK,DEN
3136,1213,1055,DFW,MLU
1266,935,800,SFO,LAX
440,1025,805,PIT,MDW
5211,701,547,DEN,DRO
321,854,650,SEA,SJC
2423,1120,815,MCO,JFK
2550,2005,1850,RAP,DFW
1484,1023,925,AUS,DFW
35,1140,800,HNL,PHX
941,1525,1245,SLC,OAK
4474,1050,900,ATL,PBI
5430,1445,1311,DLH,ORD
1403,840,715,LAX,AUS
4548,947,710,ROC,ORD
2544,1145,1125,LAS,MAF
4713,2157,1927,ERI,ORD
2057,2240,2135,LAS,LAX
2681,2008,1820,PHX,GJT
119,1048,1004,HNL,KOA
3928,1726,1523,CLT,EWR
5657,1520,1340,ORD,SGF
2634,903,810,MKE,ORD
2957,1715,1555,BWI,ALB
1284,1852,1632,DTW,MKE
4601,1436,1401,DEN,LBB
2369,1430,1303,MCO,ATL
705,1840,1635,PHX,IND
252,728,1955,IAH,HNL
2220,1501,1340,OKC,ATL
2332,2310,2035,DAL,MDW
4251,1331,1141,EWR,DTW
4732,2100,1745,DEN,SAN
1829,1923,1609,DTW,MIA
3849,1605,1045,MCI,OAK
1151,1941,1609,HNL,SFO
6,2055,1305,DCA,LAX
5353,1256,1105,CLE,LGA
6406,1510,1335,SFO,EUG
5245,1010,908,TRI,ATL
5369,1308,1141,STC,ORD
819,819,615,CLT,BUF
3782,910,635,MCO,MSY
2053,1709,1510,FNT,ATL
3037,1205,815,RSW,MDW
4833,2135,2110,BUR,PHX
6513,2114,1751,DEN,SAN
6268,2331,2234,FAT,SFO
2504,1911,1909,HSV,ATL
812,902,607,DEN,LAS
