FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
124,N537AS,AS
6538,N947SW,OO
695,N182UW,US
4998,N759GS,WN
1852,N326NB,DL
1169,N274JB,B6
2297,N674DL,DL
1153,N12221,UA
1905,N547UW,US
1757,N67171,DL
1801,N260WN,WN
243,N475UA,UA
3047,N941MQ,MQ
1780,N808AW,US
2517,N995DL,DL
3108,N688MQ,MQ
219,N452UA,UA
1452,N3AVAA,AA
610,N519UW,US
2373,N8651A,WN
4933,N605QX,EV
4683,N659BR,OO
498,N8620H,WN
1675,N36476,UA
300,N424AA,AA
157,N485HA,HA
2780,N8613K,WN
5958,N14570,EV
2419,N854AA,AA
334,N4XTAA,AA
4829,N693CA,OO
1087,N955DN,DL
756,N794SW,WN
1212,N1402A,DL
1912,N7728D,WN
163,N464WN,WN
602,N440AS,AS
2505,N267WN,WN
2482,N567AA,AA
1020,N415WN,WN
1029,N3CSAA,AA
5244,N763SK,OO
2031,N959UW,US
5608,N930EV,OO
1057,N944DL,DL
255,N784AA,AA
786,N551UW,US
5589,N858AS,EV
1423,N916DE,DL
746,N251AY,US
448,N697SW,WN
4735,N813SK,OO
1194,N385DN,DL
142,N489HA,HA
5380,N903SW,OO
5597,N138EV,EV
6238,N580SW,OO
760,N751UW,US
4830,N385SW,WN
1668,N228JB,B6
450,N659AW,US
165,N530AS,AS
3089,N698MQ,MQ
880,N445WN,WN
359,N476HA,HA
5586,N106SY,OO
4700,N13995,EV
1485,N265JB,B6
169,N901WN,WN
1390,N954AT,DL
12,N553AS,AS
468,N825UA,UA
428,N218WN,WN
1429,N376AA,AA
1129,N210FR,F9
327,N946WN,WN
5628,N784SK,OO
2194,N406WN,WN
782,N218FR,F9
1322,N360NW,DL
1504,N676DL,DL
644,N479UA,UA
5182,N762SK,OO
333,N903DE,DL
4771,N817SK,OO
337,N767AS,AS
3747,N638SW,WN
7384,N487CA,OO
1814,N353NB,DL
2150,N383DN,DL
1118,N33264,UA
6230,N471CA,OO
1817,N570UW,US
133,N933FR,F9
256,N793AA,AA
711,N508NK,NK
2893,N510MQ,MQ
268,N426UA,UA
5769,N833AS,EV
2302,N491AA,AA
3085,N698MQ,MQ
861,N531AS,AS
1095,N928DL,DL
5301,N693BR,OO
5420,N860AS,EV
1025,N3EFAA,AA
373,N579AS,AS
1003,N27477,UA
4612,N12552,EV
6153,N22909,EV
5596,N730EV,EV
1695,N961DL,DL
2503,N909EV,EV
4069,N211WN,WN
460,N7746C,WN
5195,N713SK,OO
1304,N644JB,B6
4670,N14977,EV
358,N489HA,HA
737,N527VA,VX
144,N607NK,NK
1788,N178US,US
647,N675AW,US
2612,N464SW,OO
2015,N768US,US
805,N839VA,VX
1202,N941DL,DL
461,N608JB,B6
1274,N228WN,WN
334,N489UA,UA
204,N967WN,WN
4411,N16183,EV
2223,N371DA,DL
210,N839VA,VX
1778,N950UW,US
4523,N11184,EV
4719,N466WN,WN
790,N358SW,WN
810,N847VA,VX
4519,N12540,EV
1554,N3HEAA,AA
1156,N562WN,WN
277,N4YRAA,AA
2234,N7720F,WN
2026,N525US,DL
893,N165US,US
185,N358JB,B6
3748,N734SA,WN
3458,N8622A,WN
6536,N594SW,OO
833,N560UW,US
598,N729SW,WN
689,N407WN,WN
1981,N956UW,US
6398,N114SY,OO
4288,N15555,EV
242,N910FR,F9
5570,N883AS,EV
3028,N925MQ,MQ
3772,N232WN,WN
6138,N14916,EV
1776,N963UW,US
5146,N751EV,EV
879,N8654B,WN
1721,N66837,UA
2317,N3EJAA,AA
395,N220WN,WN
1044,N947WN,WN
4525,N442WN,WN
4531,N23139,EV
4730,N12922,EV
538,N225WN,WN
62,N560AS,AS
2473,N3JUAA,AA
868,N559WN,WN
2299,N3FRAA,AA
3538,N679MQ,MQ
4558,N382SW,WN
1248,N73291,UA
1580,N5DXAA,AA
1234,N926AT,DL
1412,N5EMAA,AA
3337,N833MQ,MQ
6314,N121SY,OO
744,N770UW,US
360,N524NK,NK
1705,N911DL,DL
786,N918DH,DL
1031,N399WN,WN
423,N969WN,WN
1904,N807AW,US
3851,N263WN,WN
1422,N003AA,AA
1089,N236JB,B6
470,N519NK,NK
2266,N860AA,AA
2252,N301DQ,DL
1146,N220WN,WN
1052,N910DL,DL
528,N832AW,US
1073,N601WN,WN
6468,N771SK,OO
5640,N584SW,OO
1074,N27239,UA
443,N678DL,DL
26,N844VA,VX
2405,N446WN,WN
869,N7730A,WN
824,N505UA,UA
4274,N905WN,WN
2419,N854AA,AA
522,N213FR,F9
3028,N935MQ,MQ
5030,N924EV,EV
1737,N832AW,US
2303,N4YFAA,AA
3547,N918WN,WN
2620,N466SW,OO
689,N297WN,WN
2679,N8609A,WN
2187,N957UW,US
4885,N638SW,WN
3865,N943WN,WN
7398,N299SW,OO
2970,N638MQ,MQ
3830,N346SW,WN
746,N823UA,UA
132,N611AS,AS
734,N427UA,UA
764,N986DL,DL
667,N401UA,UA
3600,N0EGMQ,MQ
1061,N816DN,DL
1112,N207FR,F9
327,N459UA,UA
1068,N221FR,F9
3239,N364SW,WN
4654,N15983,EV
529,N489HA,HA
2466,N425AA,AA
3286,N902MQ,MQ
4707,N461SW,OO
4671,N614SK,OO
1024,N78501,UA
769,N286AY,US
440,N772SW,WN
338,N636JB,B6
2996,N690MQ,MQ
1944,N758US,US
347,N484HA,HA
2980,N509MQ,MQ
6050,N11127,EV
4603,N13553,EV
714,N528VA,VX
1478,N940DL,DL
2327,N587NW,DL
116,N7716A,WN
407,N548UW,US
1762,N991AT,DL
3206,N503MQ,MQ
239,N483HA,HA
232,N653JB,B6
3587,N931WN,WN
2544,N876AS,EV
844,N920DL,DL
1237,N3LFAA,AA
1867,N722US,US
3455,N217AG,OO
3917,N749SW,WN
1257,N296JB,B6
2973,N692MQ,MQ
4827,N816SK,OO
4373,N14923,EV
2625,N466SW,OO
4572,N603QX,OO
5520,N752EV,EV
3691,N612MQ,MQ
4537,N633SK,OO
402,N703AS,AS
1262,N26210,UA
159,N3LYAA,AA
296,N471UA,UA
1084,N67827,UA
4853,N453SW,OO
92,N413AS,AS
3086,N526MQ,MQ
373,N663SW,WN
583,N531JB,B6
5146,N750EV,EV
3745,N961WN,WN
1020,N7743B,WN
1274,N537JB,B6
1763,N348NB,DL
1347,N937DL,DL
988,N371NW,DL
606,N570JB,B6
1051,N12221,UA
5040,N919EV,EV
421,N483UA,UA
602,N187US,US
66,N636JB,B6
2674,N635SW,WN
1353,N932DL,DL
62,N793AS,AS
99,N553AS,AS
3777,N515SW,WN
1608,N439AA,AA
1076,N325NB,DL
4721,N234WN,WN
4727,N14991,EV
444,N478UA,UA
1744,N17244,UA
778,N646JB,B6
1528,N477WN,WN
4362,N528SW,WN
6,N941WN,WN
5351,N838AS,EV
2298,N948DN,DL
187,N640VA,VX
1507,N3HEAA,AA
3268,N11150,EV
2973,N640MQ,MQ
404,N181UW,US
6257,N917SW,OO
544,N587UW,US
4122,N11164,EV
3673,N789SW,WN
5363,N943SW,OO
315,N735SA,WN
4896,N362SW,WN
1839,N916DN,DL
1077,N910DN,DL
2250,N3MCAA,AA
56,N249JB,B6
1668,N910WN,WN
5327,N929SW,OO
14,N471AS,AS
1269,N3BNAA,AA
4568,N12160,EV
5190,N844AS,EV
261,N918FR,F9
4699,N18101,EV
2716,N889AS,OO
5447,N738EV,EV
979,N8654B,WN
2346,N3HUAA,AA
4894,N691CA,EV
117,N935FR,F9
2166,N953DL,DL
1129,N4XDAA,AA
3272,N11119,EV
1440,N932DL,DL
80,N266JB,B6
5733,N827AS,EV
5176,N740SK,OO
2579,N980DL,DL
1962,N461WN,WN
1078,N37456,UA
1312,N015AA,AA
4584,N14960,EV
397,N3LSAA,AA
667,N435AS,AS
5591,N764SK,OO
6192,N928SW,OO
1983,N970DL,DL
1491,N14230,UA
1974,N824AW,US
5496,N796SK,OO
2902,N654MQ,MQ
1761,N68836,UA
4492,N448SW,OO
1439,N990DL,DL
1030,N4XTAA,AA
1763,N702UW,US
607,N756SA,WN
4246,N15572,EV
2701,N552WN,WN
1301,N923FR,F9
169,N631SW,WN
376,N477AA,AA
221,N239JB,B6
19,N797AA,AA
627,N953WN,WN
4203,N777QC,WN
2899,N706SW,WN
759,N408UA,UA
1448,N257WN,WN
3563,N649SW,WN
5306,N562SW,OO
220,N851AA,AA
2262,N559AA,AA
2410,N383SW,WN
378,N3DGAA,AA
5315,N197PQ,EV
2748,N875AS,OO
163,N615NK,NK
3279,N657MQ,MQ
596,N8313F,WN
4876,N267WN,WN
5171,N137EV,EV
331,N607AS,AS
1566,N78438,UA
676,N114UW,US
314,N575AA,AA
1124,N47414,UA
1402,N38454,UA
3392,N809MQ,MQ
1312,N905WN,WN
2260,N581NW,DL
3420,N603SW,WN
368,N453WN,WN
223,N618NK,NK
6450,N932EV,OO
1970,N807AW,US
2424,N387DA,DL
2611,N956DL,DL
1779,N161UW,US
424,N507AY,US
1179,N38727,UA
3075,N699MQ,MQ
1062,N912DE,DL
586,N534JB,B6
698,N520UW,US
889,N394SW,WN
931,N8650F,WN
1761,N75436,UA
403,N915WN,WN
101,N256WN,WN
2059,N659SW,WN
1089,N256WN,WN
4475,N357SW,WN
2154,N955UW,US
4375,N765SW,WN
295,N483HA,HA
7432,N431SW,OO
1180,N371DA,DL
2032,N825AW,US
3957,N964WN,WN
1802,N316NB,DL
1073,N957DN,DL
426,N912UY,US
4988,N701SK,OO
2310,N436AA,AA
149,N3FRAA,AA
843,N423AS,AS
494,N508JB,B6
3157,N517MQ,MQ
139,N279WN,WN
5981,N11165,EV
6030,N12136,EV
317,N915WN,WN
2609,N869AS,OO
817,N987AT,DL
1631,N948DL,DL
1699,N924WN,WN
1507,N328JB,B6
4176,N13965,EV
746,N957UW,US
684,N563JB,B6
3554,N484WN,WN
4999,N957SW,OO
4119,N34111,EV
2240,N777QC,WN
1364,N980DL,DL
2699,N904WN,WN
2088,N947DL,DL
746,N760JB,B6
3597,N273WN,WN
2121,N946DN,DL
2295,N324NB,DL
4655,N209WN,WN
2436,N381DN,DL
265,N925FR,F9
3489,N820MQ,MQ
2341,N776WN,WN
272,N817UA,UA
2357,N585AA,AA
719,N912UY,US
381,N239JB,B6
5179,N166PQ,EV
4279,N210WN,WN
1754,N438WN,WN
5433,N728SK,OO
175,N977AT,DL
1051,N908DE,DL
1724,N711UW,US
3456,N224AG,OO
2550,N319NB,DL
2168,N130DL,DL
4477,N21154,EV
1650,N8642E,WN
2716,N889AS,OO
1018,N3KCAA,AA
5184,N824AS,OO
449,N7812G,WN
1077,N13138,UA
109,N138DL,DL
1712,N746UW,US
1424,N488AA,AA
2127,,US
136,N629JB,B6
4283,N14950,EV
3083,N857MQ,MQ
3264,N14543,EV
1045,N23708,UA
1110,N3CSAA,AA
2031,N757UW,US
266,N932FR,F9
1564,N965DL,DL
47,N582HA,HA
120,N3AVAA,AA
1634,N4WLAA,AA
4630,N487CA,OO
897,N587NW,DL
4854,N630SK,OO
5233,N719SK,OO
1823,N712SW,WN
5180,N710EV,EV
1811,N546UW,US
1155,N16217,UA
2102,N827AW,US
31,N906DL,DL
3189,N504MQ,MQ
1834,N7741C,WN
1800,N758US,US
4438,N12195,EV
36,N3KKAA,AA
4143,N14179,EV
938,N949FR,F9
414,N585UW,US
584,N8632A,WN
1256,N178JB,B6
815,N524NK,NK
833,N494UA,UA
1621,N311US,DL
813,N563JB,B6
4096,N8638A,WN
1472,N510JB,B6
5019,N600QX,EV
352,N440LV,WN
1503,N961DL,DL
4719,N810SK,OO
2500,N901EV,EV
1172,N354SW,WN
145,N960WN,WN
3316,N518MQ,MQ
833,N364NW,DL
5032,N741EV,EV
3495,N647MQ,MQ
710,N587NK,NK
602,N403WN,WN
55,N583HA,HA
151,N975AT,DL
2253,N526JB,B6
5426,N586SW,OO
48,N795SW,WN
1004,N3DCAA,AA
6221,N117SY,OO
4477,N554CA,OO
5013,N881AS,EV
53,N3LDAA,AA
3962,N13133,EV
3492,N923MQ,MQ
861,N592AS,AS
3110,N671MQ,MQ
6056,N29917,EV
233,N613AS,AS
3040,N220WN,WN
1598,N949DN,DL
758,N654AW,US
341,N431UA,UA
5543,N945SW,OO
2708,N906SW,OO
3955,N11551,EV
3225,N218WN,WN
138,N649JB,B6
4917,N491WN,WN
1249,N16732,UA
744,N627VA,VX
1945,N7814B,WN
4636,N13989,EV
2404,N5CKAA,AA
3449,N604MQ,MQ
927,N654SW,WN
1331,N210FR,F9
73,N713AS,AS
5033,N917EV,EV
1180,N621AA,AA
1204,N918DL,DL
3212,N908MQ,MQ
3606,N7740A,WN
2217,N225WN,WN
1192,N3BLAA,AA
1453,N17233,UA
3581,N624MQ,MQ
379,N364SW,WN
501,N609AS,AS
982,N625SW,WN
827,N240WN,WN
1197,N549US,DL
221,N951FR,F9
262,N816UA,UA
241,N626VA,VX
3038,N629MQ,MQ
2865,N376SW,WN
5565,N859AS,EV
641,N8610A,WN
1768,N802AW,US
5345,N849AS,EV
6121,N11535,EV
1530,N26210,UA
3286,N923MQ,MQ
2626,N957DL,DL
172,N786AA,AA
3397,N8621A,WN
571,N727SW,WN
469,N386SW,WN
1568,N39418,UA
2623,N869AS,OO
2585,N435SW,OO
3487,N7813P,WN
623,N568UW,US
4482,N8329B,WN
745,N562UW,US
5781,N11547,EV
1710,N177US,US
371,N405WN,WN
294,N488HA,HA
192,N3DWAA,AA
2035,N239JB,B6
1056,N925DN,DL
246,N305AS,AS
443,N3746H,DL
1591,N7718B,WN
520,N839UA,UA
72,N621AA,AA
3380,N676MQ,MQ
5197,N371CA,EV
416,N410UA,UA
2122,N951UW,US
4953,N528CA,EV
6195,N969SW,OO
1353,N933DL,DL
3389,N618WN,WN
329,N379SW,WN
3220,N8634A,WN
4575,N18556,EV
1381,N970AT,DL
330,N756SA,WN
1790,N754SW,WN
3615,N440LV,WN
2492,N7734H,WN
307,N3LLAA,AA
864,N366NB,DL
4208,N15574,EV
1984,N939DN,DL
1915,N358JB,B6
3588,N345SA,WN
2457,N4XUAA,AA
4292,N255WN,WN
3376,N627MQ,MQ
2516,N904EV,EV
2352,N928WN,WN
5174,N607LR,EV
4780,N445SW,OO
43,N3737C,DL
6029,N14125,EV
1475,N3FSAA,AA
719,N850UA,UA
46,N528SW,WN
2559,N554NW,DL
1614,N37422,UA
297,N839UA,UA
6466,N774SK,OO
475,N414WN,WN
810,N836VA,VX
1011,N468WN,WN
452,N593JB,B6
2090,N812DN,DL
156,N932FR,F9
557,N216FR,F9
1539,N3KAAA,AA
1499,N39415,UA
1199,N7702A,WN
402,N788AS,AS
2191,N3767,DL
2611,N230WN,WN
3129,N935MQ,MQ
3108,N688MQ,MQ
4487,N283WN,WN
647,N668AW,US
4743,N24128,EV
782,N220FR,F9
202,N7813P,WN
445,N763SW,WN
4518,N613QX,OO
262,N493WN,WN
2368,N467AA,AA
1931,N753US,US
3661,N420WN,WN
2003,N967AT,DL
4655,N806SK,OO
1544,N35260,UA
4210,N8605E,WN
1137,N020AA,AA
992,N347NB,DL
3543,N935MQ,MQ
1731,N14242,UA
1331,N684DA,DL
1942,N819AW,US
1241,N8326F,WN
6491,N779SK,OO
599,N725SW,WN
6192,N984CA,OO
549,N807UA,UA
415,N673AW,US
5243,N980EV,EV
1472,N555AA,AA
6376,N237SW,OO
680,N672AW,US
4028,N496WN,WN
511,N817AW,US
4468,N825SK,OO
1551,N3BFAA,AA
601,N8310C,WN
570,N805JB,B6
3019,N620MQ,MQ
1644,N288WN,WN
945,N610WN,WN
5933,N14916,EV
2064,N999DN,DL
50,N591NW,DL
48,N592HA,HA
209,N635NK,NK
6364,N719SK,OO
162,N551WN,WN
3499,N219AG,OO
2057,N157UW,US
1734,N328JB,B6
1556,N3AUAA,AA
3912,N384SW,WN
1973,N702UW,US
6127,N12175,EV
6299,N963SW,OO
514,N456WN,WN
2129,N939DN,DL
678,N820UA,UA
820,N333NB,DL
145,N444WN,WN
470,N241WN,WN
770,N496UA,UA
1887,N178JB,B6
654,N468AS,AS
1839,N348NW,DL
1528,N470AA,AA
1067,N220FR,F9
1904,N551NW,DL
1103,N3BYAA,AA
333,N4YLAA,AA
4409,N18101,EV
4225,N16559,EV
667,N328JB,B6
2314,N3LCAA,AA
256,N8606C,WN
586,N385SW,WN
1122,N231WN,WN
2083,N373DA,DL
4224,N13133,EV
2060,N338NB,DL
6607,N944SW,OO
2509,N626SW,WN
3584,N703SW,WN
202,N376SW,WN
698,N515SW,WN
1386,N913DL,DL
1684,N3KUAA,AA
6502,N728SK,OO
1119,N14242,UA
912,N924DL,DL
216,N478UA,UA
1031,N424WN,WN
2053,N966WN,WN
4580,N802SK,OO
1491,N3BXAA,AA
1261,N830DN,DL
4585,N14143,EV
423,N226WN,WN
465,N531AS,AS
1055,N332NB,DL
2615,N864AS,OO
6014,N12530,EV
293,N401UA,UA
4442,N11189,EV
295,N493HA,HA
114,N855VA,VX
1736,N26210,UA
5672,N12195,EV
5469,N919SW,OO
5471,N560SW,OO
1277,N3BUAA,AA
4718,N21537,EV
345,N253WN,WN
2087,N534US,DL
1872,N465WN,WN
5013,N937EV,EV
5314,N593ML,OO
2691,N897SK,OO
1689,N929AT,DL
783,N523VA,VX
2128,N618DL,DL
3140,N932WN,WN
1636,N77518,UA
452,N821JB,B6
2477,N672DL,DL
6199,N903SW,OO
4669,N241WN,WN
4645,N807SK,OO
4248,N18556,EV
2007,N648JB,B6
1474,N508SW,WN
693,N919FR,F9
1842,N961WN,WN
4212,N791SW,WN
4314,N14177,EV
684,N516UA,UA
3161,N6EAMQ,MQ
325,N3LWAA,AA
6183,N24103,EV
5478,N600QX,EV
4922,N942WN,WN
4431,N41104,EV
6046,N11164,EV
2449,N5FDAA,AA
2448,N663DN,DL
715,N283JB,B6
7432,N675BR,OO
1164,N78524,UA
885,N530AS,AS
7374,N432SW,OO
321,N614AS,AS
1490,N3JYAA,AA
572,N832UA,UA
190,N768JB,B6
4259,N12540,EV
2529,N879AS,EV
2912,N503MQ,MQ
1587,N3LSAA,AA
4514,N14960,EV
714,N247JB,B6
441,N229WN,WN
2141,N998DL,DL
4831,N813SK,OO
902,N526VA,VX
3321,N363SW,WN
1858,N917DN,DL
1916,N708UW,US
6321,N221SW,OO
719,N517NK,NK
4749,N16919,EV
51,N523SW,WN
1740,N6701,DL
1185,N368NW,DL
2832,N607MQ,MQ
3159,N678MQ,MQ
1542,N547AA,AA
1911,N930WN,WN
554,N492WN,WN
1346,N917DN,DL
2362,N722TW,DL
2918,N908MQ,MQ
6421,N951SW,OO
4833,N815SK,OO
294,N469AA,AA
317,N266JB,B6
2141,N906DL,DL
812,N589AS,AS
1682,N938DN,DL
729,N604NK,NK
4520,N8316H,WN
1628,N365NB,DL
225,N552JB,B6
4487,N452SW,OO
6237,N934SW,OO
1907,N796SW,WN
3155,N663MQ,MQ
433,N559UW,US
4376,N8643A,WN
362,N940WN,WN
6292,N760SK,OO
4487,N935SW,OO
2241,N663SW,WN
3620,N543MQ,MQ
125,N641SW,WN
4589,N825SK,OO
1294,N929FR,F9
6290,N479CA,OO
5803,N17138,EV
733,N436UA,UA
3503,N961WN,WN
4208,N222WN,WN
5572,N946SW,OO
2385,N923DL,DL
2608,N435SW,OO
55,N527SW,WN
599,N286WN,WN
4894,N920EV,EV
1827,N948UW,US
627,N953WN,WN
1507,N192JB,B6
2589,N465SW,OO
2246,N3KLAA,AA
4265,N11548,EV
206,N202WN,WN
1262,N708JB,B6
6248,N773SK,OO
2115,N981DL,DL
1084,N3764D,DL
1512,N905DA,DL
3042,N637SW,WN
878,N515NK,NK
2237,N586NW,DL
2474,N3FCAA,AA
1414,N345SA,WN
1068,N208FR,F9
23,N590HA,HA
912,N625JB,B6
1233,N910AT,DL
690,N917WN,WN
4251,N13956,EV
6368,N912SW,OO
4522,N460SW,OO
2999,N604MQ,MQ
350,N228JB,B6
1173,N387DA,DL
900,N218WN,WN
5315,N958SW,OO
3087,N527MQ,MQ
117,N505NK,NK
710,N588NK,NK
3119,N619MQ,MQ
316,N329JB,B6
2370,N439AA,AA
703,N125UW,US
4745,N13161,EV
805,N923WN,WN
6466,N712SK,OO
263,N559JB,B6
3218,N650MQ,MQ
260,N946WN,WN
4871,N871AS,EV
3445,N227AG,OO
4591,N28529,EV
1123,N641SW,WN
1416,N961DN,DL
4504,N187PQ,OO
4290,N14902,EV
437,N924AT,DL
6288,N740SK,OO
4297,N382SW,WN
4479,N800SK,OO
1811,N807DN,DL
530,N703SW,WN
475,N172US,US
5321,N952SW,OO
1174,N37468,UA
1158,N416WN,WN
2016,N955UW,US
1506,N33103,UA
775,N8320J,WN
1395,N485AA,AA
262,N565JB,B6
3958,N13978,EV
4425,N7811F,WN
3170,N853MQ,MQ
3662,N909MQ,MQ
1095,N930DL,DL
714,N634SW,WN
151,N234WN,WN
7370,N432SW,OO
4299,N13978,EV
288,N806JB,B6
1257,N266JB,B6
2300,N492AA,AA
5584,N792SK,OO
3394,N831MQ,MQ
6322,N221SW,OO
4974,N971SW,OO
4213,N17560,EV
1862,N903DA,DL
368,N487HA,HA
1952,N944WN,WN
1745,N366NW,DL
1824,N340LV,WN
1326,N3CRAA,AA
1391,N920DE,DL
1239,N69818,UA
3953,N10575,EV
484,N788SA,WN
2643,N709BR,OO
97,N627VA,VX
2054,N143DA,DL
3940,N16546,EV
205,N630WN,WN
2263,N3736C,DL
845,N963DN,DL
3172,N602MQ,MQ
4945,N730EV,EV
858,N559AS,AS
2904,N652MQ,MQ
1059,N197DN,DL
6219,N792SK,OO
2036,N309DE,DL
3172,N900MQ,MQ
6174,N12135,EV
94,N3ANAA,AA
756,N617DL,DL
1740,N37468,UA
5629,N751SK,OO
1761,N938DL,DL
1077,N567AA,AA
4104,N14173,EV
2276,N4UCAA,AA
1925,N545UW,US
294,N476HA,HA
3214,N7749B,WN
4277,N27200,EV
4623,N609SK,OO
1035,N4XTAA,AA
2625,N367NW,DL
6104,N12136,EV
2580,N292JB,B6
2070,N831AW,US
2078,N376NW,DL
1075,N3LXAA,AA
5183,N858AS,EV
814,N768SW,WN
403,N651JB,B6
1308,N210FR,F9
803,N912DL,DL
4548,N8645A,WN
620,N171US,US
640,N955WN,WN
3448,N646MQ,MQ
1179,N652DL,DL
3590,N464WN,WN
390,N3BMAA,AA
1244,N907DA,DL
1965,N935DL,DL
1565,N14214,UA
1170,N3765,DL
1490,N623DL,DL
5376,N983CA,OO
4451,N548CA,OO
2685,N910AT,DL
904,N949FR,F9
1100,N919FR,F9
3600,N505MQ,MQ
5203,N774SK,OO
76,N373JB,B6
1196,N288WN,WN
504,N627AS,AS
745,N786SW,WN
4216,N8621A,WN
1074,N619SW,WN
3622,N532MQ,MQ
593,N560UW,US
1964,N532US,DL
1827,N920WN,WN
436,N317AS,AS
1988,N456WN,WN
2766,N928MQ,MQ
774,N417UA,UA
6201,N788SK,OO
425,N8646B,WN
6239,N710SK,OO
3830,N367SW,WN
1527,N78866,UA
280,N552JB,B6
1649,N3BCAA,AA
3659,N299WN,WN
120,N491HA,HA
1709,,US
4529,N418SW,OO
1507,N713TW,DL
577,N914WN,WN
2706,N889AS,OO
2227,N022AA,AA
3232,N609MQ,MQ
346,N913DL,DL
1536,N27205,UA
2300,N370NW,DL
1554,N3LKAA,AA
1602,N541US,DL
2583,N492SW,OO
1290,N69829,UA
3327,N500MQ,MQ
762,N270WN,WN
2507,N933AT,DL
3189,N519MQ,MQ
5615,N905SW,OO
2473,N906DE,DL
3014,N613MQ,MQ
2518,N929WN,WN
3102,N906MQ,MQ
2565,N381DN,DL
2036,N306DQ,DL
1590,N635AA,AA
4218,N17984,EV
3481,N699BR,OO
2379,N3MAAA,AA
4103,N15986,EV
1212,N006AA,AA
494,N3757D,DL
221,N214WN,WN
2464,N578AA,AA
677,N568UW,US
1622,N4YMAA,AA
5447,N608QX,EV
429,N479UA,UA
5477,N691CA,EV
236,N488UA,UA
4138,N8320J,WN
357,N525NK,NK
501,N611AS,AS
1220,N958DL,DL
1668,N37466,UA
416,N438WN,WN
6408,N941SW,OO
3449,N928MQ,MQ
6238,N563SW,OO
2283,N452WN,WN
1599,N30401,UA
5084,N759EV,EV
343,N495WN,WN
175,N523NK,NK
132,N577AS,AS
415,N722TW,DL
1549,N38458,UA
1031,N633SW,WN
1635,N016AA,AA
506,N529JB,B6
5450,N614QX,EV
650,N7722B,WN
2499,N3MCAA,AA
61,N706SW,WN
567,N534UW,US
668,N7706A,WN
454,N522SW,WN
252,N703JB,B6
5449,N614QX,EV
2139,N963UW,US
748,N547JB,B6
1206,N481WN,WN
4330,N11194,EV
341,N323JB,B6
608,N565UW,US
5162,N929SW,OO
2440,N6710E,DL
386,N786AS,AS
408,N208FR,F9
1010,N573AA,AA
1168,N3KLAA,AA
493,N742PS,US
783,N837UA,UA
1436,N329NW,DL
4607,N13965,EV
5229,N926SW,OO
4959,N359SW,WN
6276,N768SK,OO
1246,N917DN,DL
689,N617NK,NK
2065,N288WN,WN
1573,N76515,UA
1505,N461WN,WN
6227,N730SK,OO
2382,N558AA,AA
1520,N53442,UA
858,N505NK,NK
6034,N11106,EV
432,N439UA,UA
5169,N764SK,OO
924,N472WN,WN
3950,N14177,EV
5171,N980EV,EV
3647,N689MQ,MQ
9,N495WN,WN
2872,N644SW,WN
1895,N563JB,B6
3411,N917WN,WN
1183,N640JB,B6
1151,N4XBAA,AA
3484,N635MQ,MQ
2425,N852AA,AA
1284,N67812,UA
1809,N8626B,WN
1256,N205FR,F9
3350,N826MQ,MQ
575,N933FR,F9
6497,N787SK,OO
4751,N813SK,OO
2599,N7748A,WN
3184,N695MQ,MQ
1614,N962DL,DL
4462,N548CA,OO
341,N452WN,WN
5142,N707EV,EV
3058,N694MQ,MQ
105,N457WN,WN
972,N612NK,NK
2420,N3FFAA,AA
5620,N748SK,OO
1769,N633AW,US
4036,N648SW,WN
5494,N754SK,OO
2765,N700GS,WN
1701,N640SW,WN
228,N466UA,UA
479,N848UA,UA
428,N614NK,NK
5499,N858AS,EV
417,N1501P,DL
674,N407UA,UA
647,N664AW,US
595,N477HA,HA
3492,N218AG,OO
3448,N671MQ,MQ
1436,N588JB,B6
1806,N372DA,DL
527,N625SW,WN
4894,N842AS,EV
1919,N108UW,US
6196,N724SK,OO
1116,N359NW,DL
6346,N567SW,OO
1439,N77431,UA
324,N3EKAA,AA
5502,N741EV,EV
4966,N678CA,EV
1484,N4XMAA,AA
6398,N124SY,OO
450,N828AW,US
167,N749SW,WN
455,N954WN,WN
1120,N219FR,F9
295,N222WN,WN
211,N810UA,UA
6325,N295SW,OO
693,N902AW,US
336,N793AS,AS
358,N569JB,B6
465,N766SW,WN
249,N684WN,WN
348,N581AA,AA
1015,N37409,UA
1951,N901DA,DL
2569,N876AS,EV
213,N766SW,WN
4729,N8313F,WN
1454,N385DN,DL
716,N176UW,US
774,N282WN,WN
1052,N918DE,DL
710,N849VA,VX
4035,N652SW,WN
5015,N722EV,EV
1908,N994AT,DL
2423,N492AA,AA
6476,N106SY,OO
424,N929JB,B6
1909,N945UW,US
2675,N716SW,WN
5685,N820AS,EV
201,N760AS,AS
4562,N642WN,WN
1870,N968AT,DL
1448,N444WN,WN
1341,N915AT,DL
67,N705AS,AS
5188,N706SK,OO
4972,N118SY,OO
2387,N997DL,DL
617,N820AW,US
1248,N35407,UA
3597,N640MQ,MQ
1670,N302DQ,DL
2263,N4XYAA,AA
117,N247JB,B6
2902,N668MQ,MQ
1689,N550WN,WN
2641,N958DL,DL
2098,N785SW,WN
368,N632SW,WN
609,N318AS,AS
5269,N785SK,OO
1425,N48127,UA
1870,N249WN,WN
2509,N907EV,EV
2540,N903EV,EV
1052,N3DDAA,AA
457,N428UA,UA
265,N475HA,HA
2375,N501AA,AA
